ds,y
1579791600000,929.0
1579792500000,938.0
1579793400000,1133.0
1579794300000,646.0
1579795200000,962.0
1579796100000,940.0
1579797000000,981.0
1579797900000,986.0
1579798800000,1007.0
1579799700000,903.0
1579800600000,876.0
1579801500000,801.0
1579802400000,799.0
1579803300000,747.0
1579804200000,488.0
1579805100000,436.0
1579806000000,317.0
1579806900000,270.0
1579807800000,98.0
1579808700000,138.0
1579809600000,137.0
1579810500000,136.0
1579811400000,137.0
1579812300000,136.0
1579813200000,136.0
1579814100000,136.0
1579815000000,137.0
1579815900000,150.0
1579816800000,148.0
1579817700000,138.0
1579818600000,137.0
1579819500000,138.0
1579820400000,138.0
1579821300000,137.0
1579822200000,137.0
1579823100000,137.0
1579824000000,133.0
1579824900000,141.0
1579825800000,143.0
1579826700000,143.0
1579827600000,139.0
1579828500000,136.0
1579829400000,143.0
1579830300000,150.0
1579832100000,274.0
1579833000000,138.0
1579833900000,138.0
1579834800000,138.0
1579835700000,138.0
1579836600000,136.0
1579837500000,138.0
1579838400000,137.0
1579839300000,137.0
1579840200000,137.0
1579841100000,137.0
1579842000000,137.0
1579842900000,137.0
1579843800000,146.0
1579844700000,149.0
1579845600000,141.0
1579846500000,87.0
1579847400000,87.0
1579848300000,87.0
1579849200000,87.0
1579850100000,233.0
1579851000000,228.0
1579851900000,227.0
1579852800000,226.0
1579853700000,229.0
1579854600000,230.0
1579855500000,225.0
1579856400000,341.0
1579858200000,2580.0
1579860000000,2857.0
1579860900000,1166.0
1579861800000,1740.0
1579862700000,1754.0
1579864500000,2396.0
1579865400000,1017.0
1579866300000,1178.0
1579867200000,1044.0
1579868100000,1040.0
1579869000000,1161.0
1579869900000,709.0
1579870800000,848.0
1579871700000,884.0
1579872600000,912.0
1579873500000,799.0
1579874400000,880.0
1579875300000,928.0
1579876200000,1503.0
1579877100000,300.0
1579878000000,1025.0
1579878900000,1073.0
1579879800000,799.0
1579880700000,796.0
1579881600000,866.0
1579882500000,853.0
1579883400000,900.0
1579884300000,892.0
1579885200000,874.0
1579886100000,771.0
1579887000000,863.0
1579887900000,890.0
1579888800000,863.0
1579889700000,847.0
1579890600000,623.0
1579891500000,497.0
1579892400000,309.0
1579893300000,443.0
1579894200000,516.0
1579895100000,259.0
1579896000000,250.0
1579896900000,252.0
1579897800000,253.0
1579898700000,253.0
1579899600000,260.0
1579900500000,267.0
1579901400000,265.0
1579902300000,256.0
1579903200000,258.0
1579904100000,258.0
1579905000000,258.0
1579905900000,260.0
1579906800000,257.0
1579907700000,257.0
1579908600000,257.0
1579909500000,258.0
1579910400000,253.0
1579911300000,258.0
1579912200000,259.0
1579913100000,259.0
1579914000000,272.0
1579914900000,271.0
1579915800000,261.0
1579916700000,259.0
1579917600000,260.0
1579918500000,258.0
1579919400000,261.0
1579920300000,261.0
1579921200000,260.0
1579922100000,261.0
1579923000000,261.0
1579923900000,261.0
1579924800000,261.0
1579925700000,260.0
1579926600000,260.0
1579927500000,261.0
1579928400000,274.0
1579929300000,269.0
1579930200000,260.0
1579931100000,261.0
1579932000000,258.0
1579932900000,210.0
1579933800000,210.0
1579934700000,208.0
1579935600000,209.0
1579936500000,207.0
1579937400000,207.0
1579938300000,207.0
1579939200000,207.0
1579940100000,206.0
1579941000000,202.0
1579941900000,202.0
1579942800000,202.0
1579943700000,188.0
1579944600000,180.0
1579945500000,260.0
1579946400000,273.0
1579947300000,190.0
1579948200000,164.0
1579949100000,160.0
1579950000000,150.0
1579950900000,84.0
1579951800000,61.0
1579952700000,56.0
1579953600000,74.0
1579954500000,61.0
1579955400000,50.0
1579956300000,51.0
1579957200000,56.0
1579958100000,40.0
1579959000000,0.0
1579959900000,0.0
1579960800000,0.0
1579961700000,0.0
1579962600000,0.0
1579963500000,4.0
1579964400000,20.0
1579965300000,85.0
1579966200000,116.0
1579967100000,169.0
1579968000000,182.0
1579968900000,186.0
1579969800000,187.0
1579970700000,195.0
1579971600000,204.0
1579972500000,199.0
1579973400000,198.0
1579974300000,200.0
1579975200000,199.0
1579976100000,198.0
1579977000000,197.0
1579977900000,199.0
1579978800000,198.0
1579979700000,198.0
1579980600000,200.0
1579981500000,250.0
1579982400000,249.0
1579983300000,251.0
1579984200000,253.0
1579985100000,264.0
1579986000000,265.0
1579986900000,256.0
1579987800000,252.0
1579988700000,253.0
1579989600000,253.0
1579990500000,251.0
1579991400000,251.0
1579992300000,251.0
1579993200000,251.0
1579994100000,252.0
1579995000000,256.0
1579995900000,253.0
1579996800000,247.0
1579997700000,256.0
1579998600000,257.0
1579999500000,265.0
1580000400000,271.0
1580001300000,263.0
1580002200000,260.0
1580003100000,259.0
1580004000000,255.0
1580004900000,255.0
1580005800000,255.0
1580006700000,254.0
1580007600000,255.0
1580008500000,256.0
1580009400000,256.0
1580010300000,256.0
1580011200000,256.0
1580012100000,257.0
1580013000000,256.0
1580013900000,261.0
1580014800000,268.0
1580015700000,266.0
1580016600000,255.0
1580017500000,256.0
1580018400000,254.0
1580019300000,206.0
1580020200000,206.0
1580021100000,206.0
1580022000000,205.0
1580022900000,202.0
1580023800000,204.0
1580024700000,207.0
1580025600000,205.0
1580026500000,204.0
1580027400000,196.0
1580028300000,184.0
1580029200000,179.0
1580030100000,147.0
1580031000000,88.0
1580031900000,40.0
1580032800000,64.0
1580033700000,72.0
1580034600000,58.0
1580035500000,48.0
1580036400000,102.0
1580037300000,137.0
1580038200000,142.0
1580039100000,139.0
1580040000000,149.0
1580040900000,160.0
1580041800000,159.0
1580042700000,172.0
1580043600000,168.0
1580044500000,175.0
1580045400000,157.0
1580046300000,56.0
1580047200000,107.0
1580048100000,92.0
1580049000000,123.0
1580049900000,80.0
1580050800000,47.0
1580051700000,67.0
1580052600000,107.0
1580053500000,161.0
1580054400000,172.0
1580055300000,180.0
1580056200000,184.0
1580057100000,188.0
1580058000000,188.0
1580058900000,197.0
1580059800000,207.0
1580060700000,203.0
1580061600000,198.0
1580062500000,201.0
1580063400000,68.0
1580064300000,67.0
1580065200000,66.0
1580066100000,66.0
1580067000000,68.0
1580067900000,117.0
1580068800000,116.0
1580069700000,116.0
1580070600000,115.0
1580071500000,116.0
1580072400000,116.0
1580073300000,116.0
1580074200000,127.0
1580075100000,128.0
1580076000000,119.0
1580076900000,117.0
1580077800000,117.0
1580078700000,116.0
1580079600000,116.0
1580080500000,116.0
1580081400000,115.0
1580082300000,116.0
1580083200000,109.0
1580084100000,121.0
1580085000000,123.0
1580085900000,123.0
1580086800000,124.0
1580087700000,117.0
1580088600000,118.0
1580089500000,128.0
1580090400000,126.0
1580091300000,115.0
1580092200000,117.0
1580093100000,116.0
1580094000000,116.0
1580094900000,117.0
1580095800000,116.0
1580096700000,116.0
1580097600000,116.0
1580098500000,117.0
1580099400000,116.0
1580100300000,116.0
1580101200000,116.0
1580102100000,116.0
1580103000000,116.0
1580103900000,120.0
1580104800000,127.0
1580105700000,73.0
1580106600000,65.0
1580107500000,66.0
1580108400000,71.0
1580109300000,208.0
1580110200000,203.0
1580111100000,200.0
1580112000000,203.0
1580112900000,208.0
1580113800000,210.0
1580114700000,212.0
1580115600000,329.0
1580116500000,909.0
1580117400000,1214.0
1580118300000,1571.0
1580119200000,1645.0
1580120100000,1633.0
1580121900000,2195.0
1580122800000,1415.0
1580123700000,1350.0
1580124600000,1406.0
1580125500000,1281.0
1580127300000,2755.0
1580128200000,1352.0
1580129100000,1284.0
1580130000000,1251.0
1580130900000,1349.0
1580131800000,1297.0
1580132700000,1193.0
1580133600000,1171.0
1580134500000,1182.0
1580135400000,1205.0
1580136300000,1335.0
1580137200000,0.0
1580138100000,969.0
1580139000000,969.0
1580139900000,966.0
1580140800000,1059.0
1580141700000,1007.0
1580142600000,1114.0
1580143500000,1076.0
1580144400000,1195.0
1580146200000,2572.0
1580147100000,1910.0
1580148000000,496.0
1580148900000,748.0
1580149800000,584.0
1580150700000,338.0
1580151600000,169.0
1580152500000,146.0
1580153400000,282.0
1580154300000,126.0
1580155200000,123.0
1580156100000,122.0
1580157000000,124.0
1580157900000,123.0
1580158800000,135.0
1580159700000,138.0
1580160600000,123.0
1580161500000,122.0
1580162400000,126.0
1580163300000,118.0
1580164200000,122.0
1580165100000,120.0
1580166000000,119.0
1580166900000,117.0
1580167800000,120.0
1580168700000,116.0
1580169600000,112.0
1580170500000,116.0
1580171400000,118.0
1580172300000,122.0
1580173200000,130.0
1580174100000,129.0
1580175000000,113.0
1580175900000,118.0
1580176800000,117.0
1580177700000,117.0
1580178600000,118.0
1580179500000,116.0
1580180400000,117.0
1580181300000,118.0
1580182200000,117.0
1580183100000,117.0
1580184000000,118.0
1580184900000,117.0
1580185800000,117.0
1580186700000,126.0
1580187600000,131.0
1580188500000,121.0
1580189400000,117.0
1580190300000,118.0
1580191200000,116.0
1580192100000,67.0
1580193000000,67.0
1580193900000,66.0
1580194800000,72.0
1580195700000,209.0
1580196600000,209.0
1580197500000,207.0
1580198400000,206.0
1580199300000,212.0
1580200200000,212.0
1580201100000,219.0
1580202000000,324.0
1580202900000,1004.0
1580203800000,1154.0
1580204700000,1570.0
1580205600000,1670.0
1580206500000,1690.0
1580207400000,811.0
1580208300000,1112.0
1580209200000,1101.0
1580210100000,1177.0
1580211000000,1073.0
1580211900000,1091.0
1580212800000,1105.0
1580213700000,1298.0
1580214600000,1071.0
1580215500000,1024.0
1580216400000,1048.0
1580218200000,1704.0
1580219100000,808.0
1580220000000,818.0
1580220900000,862.0
1580221800000,1291.0
1580222700000,1267.0
1580223600000,1289.0
1580224500000,1238.0
1580225400000,1184.0
1580226300000,1263.0
1580227200000,1557.0
1580228100000,1523.0
1580229000000,1166.0
1580229900000,1479.0
1580230800000,1508.0
1580231700000,1325.0
1580232600000,1212.0
1580233500000,1193.0
1580234400000,1220.0
1580235300000,807.0
1580236200000,426.0
1580237100000,283.0
1580238000000,338.0
1580238900000,470.0
1580239800000,390.0
1580240700000,423.0
1580241600000,349.0
1580242500000,274.0
1580243400000,286.0
1580244300000,266.0
1580245200000,264.0
1580246100000,210.0
1580247000000,119.0
1580247900000,118.0
1580248800000,127.0
1580249700000,131.0
1580250600000,122.0
1580251500000,120.0
1580252400000,119.0
1580253300000,118.0
1580254200000,118.0
1580255100000,118.0
1580256000000,112.0
1580256900000,117.0
1580257800000,118.0
1580258700000,118.0
1580259600000,117.0
1580260500000,118.0
1580261400000,127.0
1580262300000,130.0
1580263200000,121.0
1580264100000,119.0
1580265000000,120.0
1580265900000,119.0
1580266800000,119.0
1580267700000,119.0
1580268600000,118.0
1580269500000,119.0
1580270400000,119.0
1580271300000,118.0
1580272200000,118.0
1580273100000,119.0
1580274000000,125.0
1580274900000,130.0
1580275800000,125.0
1580276700000,118.0
1580277600000,117.0
1580278500000,68.0
1580279400000,69.0
1580280300000,68.0
1580281200000,71.0
1580282100000,214.0
1580283000000,212.0
1580283900000,206.0
1580284800000,208.0
1580285700000,213.0
1580286600000,211.0
1580287500000,215.0
1580288400000,666.0
1580289300000,855.0
1580290200000,1600.0
1580291100000,1641.0
1580292000000,1571.0
1580292900000,1609.0
1580293800000,1302.0
1580294700000,1453.0
1580295600000,1460.0
1580296500000,1625.0
1580297400000,1435.0
1580298300000,1249.0
1580299200000,1070.0
1580300100000,1090.0
1580301000000,1136.0
1580301900000,1081.0
1580302800000,1028.0
1580303700000,1013.0
1580304600000,1067.0
1580305500000,1018.0
1580306400000,946.0
1580307300000,979.0
1580308200000,1250.0
1580309100000,1241.0
1580310000000,1272.0
1580310900000,1232.0
1580311800000,1240.0
1580312700000,1255.0
1580313600000,1264.0
1580314500000,1226.0
1580315400000,1353.0
1580316300000,1402.0
1580317200000,1354.0
1580318100000,798.0
1580319000000,944.0
1580319900000,1307.0
1580320800000,1141.0
1580321700000,484.0
1580322600000,392.0
1580323500000,291.0
1580324400000,284.0
1580325300000,203.0
1580326200000,385.0
1580327100000,465.0
1580328000000,249.0
1580328900000,177.0
1580329800000,119.0
1580330700000,118.0
1580331600000,118.0
1580332500000,119.0
1580333400000,127.0
1580334300000,132.0
1580335200000,128.0
1580336100000,119.0
1580337000000,120.0
1580337900000,120.0
1580338800000,121.0
1580339700000,118.0
1580340600000,119.0
1580341500000,119.0
1580342400000,112.0
1580343300000,119.0
1580344200000,119.0
1580345100000,118.0
1580346000000,127.0
1580346900000,131.0
1580347800000,121.0
1580348700000,119.0
1580349600000,120.0
1580350500000,119.0
1580351400000,119.0
1580352300000,118.0
1580353200000,118.0
1580354100000,118.0
1580355000000,119.0
1580355900000,118.0
1580356800000,119.0
1580357700000,118.0
1580358600000,124.0
1580359500000,131.0
1580360400000,124.0
1580361300000,118.0
1580362200000,119.0
1580363100000,118.0
1580364000000,117.0
1580364900000,68.0
1580365800000,68.0
1580366700000,68.0
1580367600000,72.0
1580368500000,211.0
1580369400000,208.0
1580370300000,207.0
1580371200000,208.0
1580372100000,225.0
1580373000000,220.0
1580373900000,206.0
1580374800000,468.0
1580375700000,704.0
1580376600000,1371.0
1580377500000,1474.0
1580378400000,1710.0
1580379300000,1196.0
1580380200000,1068.0
1580381100000,1234.0
1580382000000,1307.0
1580382900000,1220.0
1580383800000,1121.0
1580384700000,1127.0
1580385600000,1095.0
1580386500000,1111.0
1580387400000,1128.0
1580389200000,2131.0
1580390100000,1181.0
1580391000000,1038.0
1580391900000,1036.0
1580392800000,1039.0
1580393700000,1075.0
1580394600000,1060.0
1580395500000,1054.0
1580396400000,1097.0
1580397300000,1105.0
1580398200000,1083.0
1580399100000,1074.0
1580400000000,1058.0
1580400900000,1083.0
1580401800000,1066.0
1580402700000,1125.0
1580403600000,1119.0
1580404500000,965.0
1580405400000,978.0
1580406300000,935.0
1580407200000,955.0
1580408100000,807.0
1580409000000,539.0
1580409900000,310.0
1580410800000,279.0
1580411700000,319.0
1580412600000,388.0
1580413500000,341.0
1580414400000,332.0
1580415300000,254.0
1580416200000,152.0
1580417100000,155.0
1580418000000,154.0
1580418900000,151.0
1580419800000,153.0
1580420700000,152.0
1580421600000,151.0
1580422500000,151.0
1580423400000,151.0
1580424300000,150.0
1580425200000,148.0
1580426100000,155.0
1580427000000,164.0
1580427900000,156.0
1580428800000,142.0
1580429700000,153.0
1580430600000,154.0
1580431500000,157.0
1580432400000,150.0
1580433300000,149.0
1580434200000,148.0
1580435100000,149.0
1580436900000,295.0
1580437800000,149.0
1580438700000,160.0
1580439600000,162.0
1580440500000,151.0
1580441400000,150.0
1580442300000,150.0
1580443200000,151.0
1580444100000,150.0
1580445000000,143.0
1580445900000,134.0
1580446800000,134.0
1580447700000,133.0
1580448600000,134.0
1580449500000,133.0
1580450400000,137.0
1580451300000,95.0
1580452200000,91.0
1580453100000,83.0
1580454000000,84.0
1580454900000,230.0
1580455800000,217.0
1580456700000,212.0
1580457600000,210.0
1580458500000,216.0
1580459400000,209.0
1580460300000,199.0
1580461200000,306.0
1580462100000,1018.0
1580463000000,1260.0
1580463900000,1198.0
1580464800000,1369.0
1580465700000,1278.0
1580466600000,1186.0
1580467500000,1124.0
1580468400000,1143.0
1580469300000,1066.0
1580470200000,1112.0
1580471100000,1072.0
1580472000000,1111.0
1580472900000,1126.0
1580473800000,1170.0
1580474700000,1125.0
1580475600000,909.0
1580476500000,630.0
1580477400000,636.0
1580478300000,632.0
1580479200000,613.0
1580480100000,636.0
1580481000000,643.0
1580481900000,688.0
1580482800000,1066.0
1580483700000,1155.0
1580484600000,1167.0
1580485500000,1149.0
1580486400000,1181.0
1580487300000,1254.0
1580488200000,1093.0
1580489100000,965.0
1580490000000,949.0
1580490900000,836.0
1580491800000,999.0
1580492700000,1499.0
1580493600000,1421.0
1580494500000,681.0
1580495400000,386.0
1580496300000,279.0
1580497200000,284.0
1580498100000,211.0
1580499000000,357.0
1580499900000,263.0
1580500800000,136.0
1580501700000,136.0
1580502600000,136.0
1580503500000,136.0
1580504400000,135.0
1580505300000,121.0
1580506200000,119.0
1580507100000,119.0
1580508000000,120.0
1580508900000,128.0
1580509800000,133.0
1580510700000,124.0
1580511600000,121.0
1580512500000,120.0
1580513400000,120.0
1580514300000,119.0
1580515200000,112.0
1580516100000,119.0
1580517000000,118.0
1580517900000,119.0
1580518800000,119.0
1580519700000,119.0
1580520600000,118.0
1580521500000,128.0
1580522400000,127.0
1580523300000,117.0
1580524200000,116.0
1580525100000,108.0
1580526000000,104.0
1580526900000,103.0
1580527800000,102.0
1580528700000,103.0
1580529600000,103.0
1580530500000,103.0
1580531400000,102.0
1580532300000,103.0
1580533200000,109.0
1580534100000,116.0
1580535000000,108.0
1580535900000,103.0
1580536800000,103.0
1580537700000,52.0
1580538600000,53.0
1580539500000,52.0
1580540400000,51.0
1580541300000,52.0
1580542200000,51.0
1580543100000,52.0
1580544000000,51.0
1580544900000,51.0
1580545800000,61.0
1580546700000,63.0
1580547600000,50.0
1580548500000,43.0
1580549400000,35.0
1580550300000,29.0
1580551200000,23.0
1580552100000,34.0
1580553000000,30.0
1580553900000,28.0
1580554800000,13.0
1580555700000,12.0
1580556600000,8.0
1580557500000,10.0
1580558400000,8.0
1580559300000,12.0
1580560200000,24.0
1580561100000,0.0
1580562000000,0.0
1580562900000,0.0
1580563800000,0.0
1580564700000,2.0
1580565600000,23.0
1580566500000,20.0
1580567400000,11.0
1580568300000,21.0
1580569200000,10.0
1580570100000,44.0
1580571000000,27.0
1580571900000,24.0
1580572800000,27.0
1580573700000,21.0
1580574600000,40.0
1580575500000,45.0
1580576400000,43.0
1580577300000,44.0
1580578200000,51.0
1580579100000,51.0
1580580000000,51.0
1580580900000,54.0
1580581800000,51.0
1580582700000,62.0
1580583600000,64.0
1580584500000,52.0
1580585400000,52.0
1580586300000,103.0
1580587200000,103.0
1580588100000,103.0
1580589000000,103.0
1580589900000,102.0
1580590800000,103.0
1580591700000,102.0
1580592600000,103.0
1580593500000,103.0
1580594400000,105.0
1580595300000,114.0
1580596200000,112.0
1580597100000,102.0
1580598000000,103.0
1580598900000,103.0
1580599800000,103.0
1580600700000,102.0
1580601600000,96.0
1580602500000,103.0
1580603400000,102.0
1580721300000,7921.0
1580722200000,878.0
1580723100000,957.0
1580724000000,1069.0
1580724900000,1512.0
1580725800000,500.0
1580726700000,1114.0
1580727600000,806.0
1580728500000,949.0
1580729400000,754.0
1580730300000,898.0
1580731200000,691.0
1580732100000,540.0
1580733000000,619.0
1580733900000,621.0
1580734800000,546.0
1580735700000,573.0
1580736600000,438.0
1580737500000,430.0
1580738400000,397.0
1580739300000,450.0
1580740200000,619.0
1580741100000,612.0
1580742000000,554.0
1580742900000,710.0
1580743800000,666.0
1580744700000,775.0
1580745600000,762.0
1580746500000,871.0
1580747400000,870.0
1580748300000,871.0
1580749200000,868.0
1580750100000,774.0
1580751000000,743.0
1580751900000,747.0
1580752800000,726.0
1580753700000,513.0
1580754600000,389.0
1580755500000,298.0
1580756400000,189.0
1580757300000,128.0
1580758200000,122.0
1580759100000,351.0
1580760000000,150.0
1580760900000,154.0
1580761800000,164.0
1580762700000,166.0
1580763600000,153.0
1580764500000,152.0
1580765400000,150.0
1580766300000,152.0
1580767200000,152.0
1580768100000,150.0
1580769000000,151.0
1580769900000,151.0
1580770800000,151.0
1580771700000,150.0
1580772600000,152.0
1580773500000,161.0
1580774400000,155.0
1580775300000,150.0
1580776200000,149.0
1580777100000,149.0
1580778000000,149.0
1580778900000,149.0
1580779800000,148.0
1580780700000,151.0
1580781600000,145.0
1580782500000,149.0
1580783400000,148.0
1580784300000,152.0
1580785200000,153.0
1580786100000,161.0
1580787000000,153.0
1580787900000,149.0
1580788800000,150.0
1580789700000,151.0
1580790600000,148.0
1580791500000,148.0
1580792400000,148.0
1580793300000,150.0
1580794200000,145.0
1580795100000,148.0
1580796000000,145.0
1580796900000,103.0
1580797800000,111.0
1580798700000,105.0
1580799600000,106.0
1580800500000,243.0
1580801400000,240.0
1580802300000,239.0
1580803200000,235.0
1580804100000,238.0
1580805000000,241.0
1580805900000,239.0
1580806800000,488.0
1580807700000,1125.0
1580808600000,1381.0
1580809500000,2216.0
1580810400000,701.0
1580811300000,1391.0
1580812200000,1141.0
1580813100000,1095.0
1580814000000,1108.0
1580814900000,1144.0
1580815800000,1071.0
1580816700000,963.0
1580817600000,620.0
1580818500000,564.0
1580819400000,501.0
1580820300000,545.0
1580821200000,528.0
1580822100000,517.0
1580823000000,651.0
1580823900000,636.0
1580824800000,630.0
1580825700000,625.0
1580826600000,550.0
1580827500000,470.0
1580828400000,449.0
1580829300000,442.0
1580830200000,473.0
1580832000000,975.0
1580832900000,498.0
1580833800000,539.0
1580834700000,491.0
1580835600000,636.0
1580836500000,483.0
1580837400000,517.0
1580838300000,499.0
1580839200000,489.0
1580840100000,547.0
1580841000000,384.0
1580841900000,311.0
1580842800000,222.0
1580843700000,257.0
1580844600000,214.0
1580845500000,137.0
1580846400000,134.0
1580847300000,135.0
1580848200000,137.0
1580849100000,136.0
1580850000000,146.0
1580850900000,148.0
1580851800000,138.0
1580852700000,144.0
1580853600000,129.0
1580854500000,137.0
1580855400000,137.0
1580856300000,135.0
1580857200000,137.0
1580858100000,135.0
1580859000000,136.0
1580859900000,135.0
1580860800000,129.0
1580861700000,148.0
1580862600000,147.0
1580863500000,137.0
1580864400000,136.0
1580865300000,137.0
1580866200000,135.0
1580867100000,138.0
1580868000000,137.0
1580868900000,137.0
1580869800000,138.0
1580870700000,137.0
1580871600000,137.0
1580872500000,137.0
1580873400000,146.0
1580874300000,150.0
1580875200000,137.0
1580876100000,137.0
1580877000000,136.0
1580877900000,137.0
1580878800000,135.0
1580879700000,138.0
1580880600000,133.0
1580881500000,136.0
1580882400000,132.0
1580883300000,84.0
1580884200000,85.0
1580885100000,93.0
1580886000000,106.0
1580886900000,232.0
1580887800000,225.0
1580888700000,223.0
1580889600000,222.0
1580890500000,227.0
1580891400000,223.0
1580892300000,229.0
1580893200000,404.0
1580894100000,727.0
1580895000000,1206.0
1580895900000,1631.0
1580896800000,951.0
1580897700000,1317.0
1580898600000,1159.0
1580899500000,1203.0
1580900400000,1161.0
1580901300000,1223.0
1580902200000,1156.0
1580903100000,1154.0
1580904000000,1149.0
1580904900000,1064.0
1580905800000,843.0
1580907600000,1529.0
1580908500000,753.0
1580909400000,625.0
1580910300000,602.0
1580911200000,651.0
1580912100000,700.0
1580913000000,653.0
1580913900000,665.0
1580914800000,788.0
1580915700000,1021.0
1580916600000,941.0
1580917500000,1155.0
1580918400000,1067.0
1580919300000,787.0
1580920200000,995.0
1580922000000,2759.0
1580923800000,2671.0
1580924700000,894.0
1580925600000,824.0
1580926500000,774.0
1580927400000,438.0
1580928300000,346.0
1580929200000,248.0
1580930100000,440.0
1580931000000,237.0
1580931900000,259.0
1580932800000,255.0
1580933700000,168.0
1580934600000,139.0
1580935500000,139.0
1580936400000,140.0
1580937300000,140.0
1580938200000,143.0
1580939100000,153.0
1580940000000,149.0
1580940900000,141.0
1580941800000,141.0
1580942700000,143.0
1580943600000,142.0
1580944500000,142.0
1580945400000,140.0
1580946300000,145.0
1580947200000,141.0
1580948100000,140.0
1580949000000,140.0
1580949900000,144.0
1580950800000,153.0
1580951700000,148.0
1580952600000,140.0
1580953500000,140.0
1580954400000,141.0
1580955300000,141.0
1580956200000,140.0
1580957100000,140.0
1580958000000,140.0
1580958900000,140.0
1580959800000,141.0
1580960700000,140.0
1580961600000,145.0
1580962500000,153.0
1580963400000,148.0
1580964300000,141.0
1580965200000,141.0
1580966100000,141.0
1580967000000,140.0
1580967900000,141.0
1580968800000,137.0
1580969700000,90.0
1580970600000,89.0
1580971500000,89.0
1580972400000,90.0
1580973300000,93.0
1580974200000,102.0
1580975100000,98.0
1580976000000,102.0
1580976900000,234.0
1580977800000,241.0
1580978700000,204.0
1580979600000,228.0
1580980500000,654.0
1580981400000,1081.0
1580982300000,1038.0
1580983200000,1196.0
1580984100000,1079.0
1580985000000,1216.0
1580985900000,1077.0
1580987700000,2357.0
1580989500000,2547.0
1580990400000,1250.0
1580991300000,1319.0
1580992200000,1167.0
1580993100000,1054.0
1580994000000,724.0
1580994900000,855.0
1580995800000,737.0
1580996700000,659.0
1580997600000,548.0
1580998500000,637.0
1580999400000,592.0
1581000300000,694.0
1581001200000,797.0
1581002100000,764.0
1581003000000,688.0
1581003900000,774.0
1581004800000,618.0
1581005700000,1733.0
1581007500000,2152.0
1581008400000,1024.0
1581009300000,908.0
1581010200000,1027.0
1581011100000,989.0
1581012000000,594.0
1581012900000,359.0
1581013800000,356.0
1581014700000,424.0
1581015600000,345.0
1581016500000,418.0
1581017400000,225.0
1581018300000,271.0
1581019200000,181.0
1581020100000,148.0
1581021000000,136.0
1581021900000,136.0
1581022800000,137.0
1581023700000,135.0
1581024600000,136.0
1581025500000,135.0
1581026400000,137.0
1581027300000,134.0
1581028200000,136.0
1581029100000,137.0
1581030000000,148.0
1581030900000,148.0
1581031800000,136.0
1581032700000,137.0
1581033600000,130.0
1581034500000,141.0
1581035400000,143.0
1581036300000,143.0
1581037200000,136.0
1581038100000,135.0
1581039000000,138.0
1581039900000,133.0
1581041700000,287.0
1581042600000,147.0
1581043500000,141.0
1581044400000,136.0
1581045300000,136.0
1581046200000,137.0
1581047100000,136.0
1581048000000,136.0
1581048900000,136.0
1581049800000,136.0
1581050700000,135.0
1581051600000,137.0
1581052500000,134.0
1581053400000,139.0
1581054300000,149.0
1581055200000,142.0
1581056100000,85.0
1581057000000,85.0
1581057900000,86.0
1581058800000,91.0
1581059700000,232.0
1581060600000,230.0
1581061500000,227.0
1581062400000,226.0
1581063300000,228.0
1581064200000,231.0
1581065100000,240.0
1581066000000,416.0
1581066900000,641.0
1581067800000,1249.0
1581068700000,1293.0
1581069600000,1275.0
1581070500000,1286.0
1581071400000,1197.0
1581072300000,1178.0
1581073200000,1267.0
1581074100000,1366.0
1581075000000,1296.0
1581075900000,1298.0
1581076800000,1353.0
1581077700000,1363.0
1581078600000,1375.0
1581079500000,1306.0
1581080400000,1339.0
1581081300000,1529.0
1581082200000,1496.0
1581083100000,1318.0
1581085800000,2710.0
1581086700000,882.0
1581088500000,2182.0
1581089400000,765.0
1581090300000,769.0
1581091200000,833.0
1581093900000,2564.0
1581094800000,812.0
1581095700000,783.0
1581096600000,773.0
1581097500000,590.0
1581098400000,426.0
1581099300000,321.0
1581100200000,310.0
1581101100000,362.0
1581102000000,303.0
1581102900000,274.0
1581103800000,242.0
1581104700000,146.0
1581105600000,140.0
1581106500000,138.0
1581107400000,128.0
1581108300000,125.0
1581109200000,134.0
1581110100000,129.0
1581111000000,122.0
1581111900000,122.0
1581112800000,118.0
1581113700000,109.0
1581114600000,109.0
1581115500000,108.0
1581116400000,107.0
1581117300000,108.0
1581118200000,108.0
1581119100000,107.0
1581120000000,105.0
1581120900000,121.0
1581121800000,116.0
1581122700000,108.0
1581123600000,108.0
1581124500000,108.0
1581125400000,108.0
1581126300000,107.0
1581127200000,107.0
1581128100000,107.0
1581129000000,107.0
1581129900000,107.0
1581130800000,107.0
1581131700000,108.0
1581132600000,120.0
1581133500000,118.0
1581134400000,106.0
1581135300000,108.0
1581136200000,108.0
1581137100000,107.0
1581138000000,108.0
1581138900000,107.0
1581139800000,107.0
1581140700000,107.0
1581141600000,106.0
1581142500000,57.0
1581143400000,56.0
1581144300000,68.0
1581145200000,69.0
1581146100000,57.0
1581147000000,57.0
1581147900000,57.0
1581148800000,57.0
1581149700000,57.0
1581150600000,56.0
1581151500000,56.0
1581152400000,55.0
1581153300000,56.0
1581154200000,56.0
1581155100000,56.0
1581156000000,547.0
1581156900000,763.0
1581157800000,755.0
1581158700000,743.0
1581159600000,751.0
1581160500000,752.0
1581161400000,752.0
1581162300000,735.0
1581163200000,609.0
1581164100000,549.0
1581165000000,283.0
1581165900000,100.0
1581166800000,57.0
