ds,y
1583629200000,0.0
1583630100000,0.0
1583631000000,0.0
1583631900000,0.0
1583632800000,0.0
1583633700000,0.0
1583634600000,0.0
1583635500000,0.0
1583636400000,0.0
1583637300000,0.0
1583638200000,0.0
1583639100000,0.0
1583640000000,0.0
1583640900000,0.0
1583641800000,0.0
1583642700000,0.0
1583643600000,0.0
1583644500000,0.0
1583645400000,0.0
1583646300000,0.0
1583647200000,0.0
1583648100000,0.0
1583649000000,0.0
1583649900000,0.0
1583650800000,0.0
1583651700000,0.0
1583652600000,0.0
1583653500000,0.0
1583654400000,0.0
1583655300000,0.0
1583656200000,0.0
1583657100000,0.0
1583658000000,0.0
1583658900000,2.0
1583659800000,20.0
1583660700000,32.0
1583661600000,69.0
1583662500000,35.0
1583663400000,14.0
1583664300000,4.0
1583665200000,34.0
1583666100000,8.0
1583667000000,1.0
1583667900000,20.0
1583668800000,112.0
1583669700000,53.0
1583670600000,75.0
1583671500000,102.0
1583672400000,245.0
1583673300000,114.0
1583674200000,234.0
1583675100000,94.0
1583676000000,65.0
1583676900000,110.0
1583677800000,77.0
1583678700000,55.0
1583679600000,6.0
1583680500000,20.0
1583681400000,37.0
1583682300000,10.0
1583683200000,16.0
1583684100000,0.0
1583685000000,0.0
1583685900000,0.0
1583686800000,0.0
1583687700000,0.0
1583688600000,0.0
1583689500000,0.0
1583690400000,0.0
1583691300000,0.0
1583692200000,0.0
1583693100000,0.0
1583694000000,0.0
1583694900000,0.0
1583695800000,0.0
1583696700000,0.0
1583697600000,0.0
1583698500000,0.0
1583699400000,0.0
1583700300000,0.0
1583701200000,0.0
1583702100000,0.0
1583703000000,0.0
1583703900000,0.0
1583704800000,0.0
1583705700000,0.0
1583706600000,0.0
1583707500000,0.0
1583708400000,0.0
1583709300000,0.0
1583710200000,0.0
1583711100000,0.0
1583712000000,0.0
1583712900000,0.0
1583713800000,0.0
1583714700000,0.0
1583715600000,0.0
1583716500000,0.0
1583717400000,0.0
1583718300000,0.0
1583719200000,0.0
1583720100000,0.0
1583721000000,0.0
1583721900000,0.0
1583722800000,0.0
1583723700000,0.0
1583724600000,0.0
1583725500000,0.0
1583726400000,0.0
1583727300000,0.0
1583728200000,0.0
1583729100000,0.0
1583730000000,0.0
1583730900000,0.0
1583731800000,0.0
1583732700000,0.0
1583733600000,0.0
1583734500000,0.0
1583735400000,0.0
1583736300000,0.0
1583737200000,0.0
1583738100000,0.0
1583739000000,0.0
1583739900000,0.0
1583740800000,0.0
1583741700000,0.0
1583742600000,0.0
1583743500000,0.0
1583744400000,0.0
1583745300000,0.0
1583746200000,0.0
1583747100000,0.0
1583748000000,0.0
1583748900000,0.0
1583749800000,0.0
1583750700000,0.0
1583751600000,0.0
1583752500000,0.0
1583753400000,101.0
1583754300000,94.0
1583755200000,0.0
1583756100000,0.0
1583757000000,0.0
1583757900000,0.0
1583758800000,0.0
1583759700000,0.0
1583760600000,0.0
1583761500000,22.0
1583762400000,31.0
1583763300000,0.0
1583764200000,0.0
1583765100000,0.0
1583766000000,0.0
1583766900000,0.0
1583767800000,0.0
1583768700000,0.0
1583769600000,0.0
1583770500000,0.0
1583771400000,0.0
1583772300000,0.0
1583773200000,0.0
1583774100000,0.0
1583775000000,0.0
1583775900000,0.0
1583776800000,0.0
1583777700000,0.0
1583778600000,0.0
1583779500000,0.0
1583780400000,0.0
1583781300000,0.0
1583782200000,0.0
1583783100000,0.0
1583784000000,0.0
1583784900000,0.0
1583785800000,0.0
1583786700000,0.0
1583787600000,0.0
1583788500000,0.0
1583789400000,0.0
1583790300000,0.0
1583791200000,0.0
1583792100000,0.0
1583793000000,0.0
1583793900000,0.0
1583794800000,0.0
1583795700000,0.0
1583796600000,0.0
1583797500000,0.0
1583798400000,0.0
1583799300000,0.0
1583800200000,0.0
1583801100000,0.0
1583802000000,0.0
1583802900000,0.0
1583803800000,0.0
1583804700000,0.0
1583805600000,0.0
1583806500000,0.0
1583807400000,0.0
1583808300000,0.0
1583809200000,0.0
1583810100000,0.0
1583811000000,0.0
1583811900000,0.0
1583812800000,0.0
1583813700000,0.0
1583814600000,0.0
1583815500000,0.0
1583816400000,0.0
1583817300000,0.0
1583818200000,0.0
1583819100000,0.0
1583820000000,0.0
1583820900000,0.0
1583821800000,0.0
1583822700000,0.0
1583823600000,0.0
1583824500000,0.0
1583825400000,0.0
1583826300000,0.0
1583827200000,0.0
1583828100000,0.0
1583829000000,0.0
1583829900000,0.0
1583830800000,0.0
1583831700000,0.0
1583832600000,0.0
1583833500000,0.0
1583834400000,0.0
1583835300000,0.0
1583836200000,0.0
1583837100000,0.0
1583838000000,0.0
1583838900000,0.0
1583839800000,0.0
1583840700000,0.0
1583841600000,3.0
1583842500000,0.0
1583843400000,0.0
1583844300000,100.0
1583845200000,152.0
1583846100000,234.0
1583847000000,441.0
1583847900000,493.0
1583848800000,293.0
1583849700000,224.0
1583850600000,135.0
1583851500000,0.0
1583852400000,49.0
1583853300000,169.0
1583854200000,89.0
1583855100000,12.0
1583856000000,0.0
1583856900000,0.0
1583857800000,0.0
1583858700000,0.0
1583859600000,0.0
1583860500000,0.0
1583861400000,0.0
1583862300000,0.0
1583863200000,0.0
1583864100000,0.0
1583865000000,0.0
1583865900000,0.0
1583866800000,0.0
1583867700000,0.0
1583868600000,0.0
1583869500000,0.0
1583870400000,0.0
1583871300000,0.0
1583872200000,0.0
1583873100000,0.0
1583874000000,0.0
1583874900000,0.0
1583875800000,0.0
1583876700000,0.0
1583877600000,0.0
1583878500000,0.0
1583879400000,0.0
1583880300000,0.0
1583881200000,0.0
1583882100000,0.0
1583883000000,0.0
1583883900000,0.0
1583884800000,0.0
1583885700000,0.0
1583886600000,0.0
1583887500000,0.0
1583888400000,0.0
1583889300000,0.0
1583890200000,0.0
1583891100000,0.0
1583892000000,0.0
1583892900000,0.0
1583893800000,0.0
1583894700000,0.0
1583895600000,0.0
1583896500000,0.0
1583897400000,0.0
1583898300000,0.0
1583899200000,0.0
1583900100000,0.0
1583901000000,0.0
1583901900000,0.0
1583902800000,0.0
1583903700000,0.0
1583904600000,0.0
1583905500000,0.0
1583906400000,0.0
1583907300000,0.0
1583908200000,0.0
1583909100000,0.0
1583910000000,0.0
1583910900000,0.0
1583911800000,0.0
1583912700000,0.0
1583913600000,0.0
1583914500000,0.0
1583915400000,0.0
1583916300000,0.0
1583917200000,0.0
1583918100000,0.0
1583919000000,0.0
1583919900000,0.0
1583920800000,0.0
1583921700000,0.0
1583922600000,0.0
1583923500000,0.0
1583924400000,0.0
1583925300000,0.0
1583926200000,0.0
1583927100000,0.0
1583928000000,0.0
1583928900000,4.0
1583929800000,312.0
1583930700000,42.0
1583931600000,0.0
1583932500000,0.0
1583933400000,22.0
1583934300000,57.0
1583935200000,82.0
1583936100000,34.0
1583937000000,0.0
1583937900000,0.0
1583938800000,0.0
1583939700000,0.0
1583940600000,0.0
1583941500000,0.0
1583942400000,0.0
1583943300000,0.0
1583944200000,0.0
1583945100000,0.0
1583946000000,0.0
1583946900000,0.0
1583947800000,0.0
1583948700000,0.0
1583949600000,0.0
1583950500000,0.0
1583951400000,0.0
1583952300000,0.0
1583953200000,0.0
1583954100000,0.0
1583955000000,0.0
1583955900000,0.0
1583956800000,0.0
1583957700000,0.0
1583958600000,0.0
1583959500000,0.0
1583960400000,0.0
1583961300000,0.0
1583962200000,0.0
1583963100000,0.0
1583964000000,0.0
1583964900000,0.0
1583965800000,0.0
1583966700000,0.0
1583967600000,0.0
1583968500000,0.0
1583969400000,0.0
1583970300000,0.0
1583971200000,0.0
1583972100000,0.0
1583973000000,0.0
1583973900000,0.0
1583974800000,0.0
1583975700000,0.0
1583976600000,0.0
1583977500000,0.0
1583978400000,0.0
1583979300000,0.0
1583980200000,0.0
1583981100000,0.0
1583982000000,0.0
1583982900000,0.0
1583983800000,0.0
1583984700000,0.0
1583985600000,0.0
1583986500000,0.0
1583987400000,0.0
1583988300000,0.0
1583989200000,0.0
1583990100000,0.0
1583991000000,0.0
1583991900000,0.0
1583992800000,0.0
1583993700000,0.0
1583994600000,0.0
1583995500000,0.0
1583996400000,0.0
1583997300000,0.0
1583998200000,0.0
1583999100000,0.0
1584000000000,0.0
1584000900000,0.0
1584001800000,0.0
1584002700000,0.0
1584003600000,0.0
1584004500000,0.0
1584005400000,0.0
1584006300000,0.0
1584007200000,0.0
1584008100000,0.0
1584009000000,0.0
1584009900000,0.0
1584010800000,0.0
1584011700000,21.0
1584012600000,0.0
1584014400000,0.0
1584015300000,0.0
1584016200000,3.0
1584017100000,85.0
1584018000000,128.0
1584018900000,170.0
1584019800000,98.0
1584020700000,48.0
1584021600000,171.0
1584022500000,49.0
1584023400000,22.0
1584024300000,0.0
1584025200000,0.0
1584026100000,0.0
1584027000000,0.0
1584027900000,0.0
1584028800000,0.0
1584029700000,0.0
1584030600000,0.0
1584031500000,0.0
1584032400000,0.0
1584033300000,0.0
1584034200000,0.0
1584035100000,0.0
1584036000000,0.0
1584036900000,0.0
1584037800000,0.0
1584038700000,0.0
1584039600000,0.0
1584040500000,0.0
1584041400000,0.0
1584042300000,0.0
1584043200000,0.0
1584044100000,0.0
1584045000000,0.0
1584045900000,0.0
1584046800000,0.0
1584047700000,0.0
1584048600000,0.0
1584049500000,0.0
1584050400000,0.0
1584051300000,0.0
1584052200000,0.0
1584053100000,0.0
1584054000000,0.0
1584054900000,0.0
1584055800000,0.0
1584056700000,0.0
1584057600000,0.0
1584058500000,0.0
1584059400000,0.0
1584060300000,0.0
1584061200000,0.0
1584062100000,0.0
1584063000000,0.0
1584063900000,0.0
1584064800000,0.0
1584065700000,0.0
1584066600000,0.0
1584067500000,0.0
1584068400000,0.0
1584069300000,0.0
1584070200000,0.0
1584071100000,0.0
1584072000000,0.0
1584072900000,0.0
1584073800000,0.0
1584074700000,0.0
1584075600000,0.0
1584076500000,0.0
1584077400000,0.0
1584078300000,0.0
1584079200000,0.0
1584080100000,0.0
1584081000000,0.0
1584081900000,0.0
1584082800000,0.0
1584083700000,0.0
1584084600000,0.0
1584085500000,0.0
1584086400000,0.0
1584087300000,0.0
1584088200000,0.0
1584089100000,0.0
1584090000000,0.0
1584090900000,0.0
1584091800000,0.0
1584092700000,0.0
1584093600000,0.0
1584094500000,0.0
1584095400000,0.0
1584096300000,0.0
1584097200000,0.0
1584098100000,0.0
1584099000000,0.0
1584099900000,0.0
1584100800000,0.0
1584101700000,0.0
1584102600000,0.0
1584103500000,0.0
1584104400000,3.0
1584105300000,143.0
1584106200000,225.0
1584107100000,187.0
1584108000000,231.0
1584108900000,226.0
1584109800000,189.0
1584110700000,78.0
1584111600000,31.0
1584112500000,0.0
1584113400000,0.0
1584114300000,0.0
1584115200000,0.0
1584116100000,0.0
1584117000000,0.0
1584117900000,0.0
1584119700000,0.0
1584120600000,0.0
1584121500000,0.0
1584122400000,0.0
1584123300000,0.0
1584124200000,0.0
1584125100000,0.0
1584126000000,0.0
1584126900000,0.0
1584127800000,0.0
1584128700000,0.0
1584129600000,0.0
1584130500000,0.0
1584131400000,0.0
1584132300000,0.0
1584133200000,0.0
1584134100000,0.0
1584135000000,0.0
1584135900000,0.0
1584136800000,0.0
1584137700000,0.0
1584138600000,0.0
1584139500000,0.0
1584140400000,0.0
1584141300000,0.0
1584142200000,0.0
1584143100000,0.0
1584144000000,0.0
1584144900000,0.0
1584145800000,0.0
1584146700000,0.0
1584147600000,0.0
1584148500000,0.0
1584149400000,0.0
1584150300000,0.0
1584151200000,0.0
1584152100000,0.0
1584153000000,0.0
1584153900000,0.0
1584154800000,0.0
1584155700000,0.0
1584156600000,0.0
1584157500000,0.0
1584158400000,0.0
1584159300000,0.0
1584160200000,0.0
1584161100000,0.0
1584162000000,0.0
1584162900000,0.0
1584163800000,0.0
1584164700000,0.0
1584165600000,0.0
1584166500000,0.0
1584167400000,0.0
1584168300000,0.0
1584169200000,0.0
1584170100000,0.0
1584171000000,0.0
1584171900000,0.0
1584172800000,0.0
1584173700000,0.0
1584174600000,0.0
1584175500000,26.0
1584176400000,95.0
1584177300000,177.0
1584178200000,291.0
1584179100000,438.0
1584180000000,519.0
1584180900000,556.0
1584181800000,585.0
1584182700000,619.0
1584183600000,647.0
1584184500000,584.0
1584185400000,571.0
1584186300000,665.0
1584187200000,670.0
1584188100000,656.0
1584189000000,685.0
1584189900000,684.0
1584190800000,665.0
1584191700000,671.0
1584192600000,664.0
1584193500000,636.0
1584194400000,612.0
1584195300000,602.0
1584196200000,564.0
1584197100000,517.0
1584198000000,503.0
1584198900000,464.0
1584199800000,411.0
1584200700000,301.0
1584201600000,198.0
1584202500000,129.0
1584203400000,31.0
1584204300000,0.0
1584205200000,0.0
1584206100000,0.0
1584207000000,0.0
1584207900000,0.0
1584208800000,0.0
1584209700000,0.0
1584210600000,0.0
1584211500000,0.0
1584212400000,0.0
1584213300000,0.0
1584214200000,0.0
1584215100000,0.0
1584216000000,0.0
1584216900000,0.0
1584217800000,0.0
1584218700000,0.0
1584219600000,0.0
1584220500000,0.0
1584221400000,0.0
1584222300000,0.0
1584223200000,0.0
1584224100000,0.0
1584225000000,0.0
1584225900000,0.0
1584226800000,0.0
1584227700000,0.0
1584228600000,0.0
1584229500000,0.0
1584230400000,0.0
1584231300000,0.0
1584232200000,0.0
1584233100000,0.0
1584234000000,0.0
1584234900000,0.0
1584235800000,0.0
1584236700000,0.0
1584237600000,0.0
1584238500000,0.0
1584239400000,0.0
1584240300000,0.0
1584241200000,0.0
1584242100000,0.0
1584243000000,0.0
1584243900000,0.0
1584244800000,0.0
1584245700000,0.0
1584246600000,0.0
1584247500000,0.0
1584248400000,0.0
1584249300000,0.0
1584250200000,0.0
1584251100000,0.0
1584252000000,0.0
1584252900000,0.0
1584253800000,0.0
1584254700000,0.0
1584255600000,0.0
1584256500000,0.0
1584257400000,0.0
1584258300000,0.0
1584259200000,0.0
1584260100000,0.0
1584261000000,0.0
1584261900000,30.0
1584262800000,84.0
1584263700000,0.0
1584264600000,114.0
1584265500000,47.0
1584266400000,0.0
1584267300000,6.0
1584268200000,115.0
1584269100000,67.0
1584270000000,400.0
1584270900000,534.0
1584271800000,572.0
1584272700000,652.0
1584273600000,657.0
1584274500000,391.0
1584275400000,421.0
1584276300000,498.0
1584277200000,354.0
1584278100000,135.0
1584279000000,491.0
1584279900000,104.0
1584280800000,0.0
1584281700000,0.0
1584282600000,0.0
1584283500000,0.0
1584284400000,0.0
1584285300000,0.0
1584286200000,0.0
1584287100000,0.0
1584288000000,0.0
1584288900000,0.0
1584289800000,0.0
1584290700000,0.0
1584291600000,0.0
1584292500000,0.0
1584293400000,0.0
1584294300000,0.0
1584295200000,0.0
1584296100000,0.0
1584297000000,0.0
1584297900000,0.0
1584298800000,0.0
1584299700000,0.0
1584300600000,0.0
1584301500000,0.0
1584302400000,0.0
1584303300000,0.0
1584304200000,0.0
1584305100000,0.0
1584306000000,0.0
1584306900000,0.0
1584307800000,0.0
1584308700000,0.0
1584309600000,0.0
1584310500000,0.0
1584311400000,0.0
1584312300000,0.0
1584313200000,0.0
1584314100000,0.0
1584315000000,0.0
1584315900000,0.0
1584316800000,0.0
1584317700000,0.0
1584318600000,0.0
1584319500000,0.0
1584320400000,0.0
1584321300000,0.0
1584322200000,0.0
1584323100000,0.0
1584324000000,0.0
1584324900000,0.0
1584325800000,0.0
1584326700000,0.0
1584327600000,0.0
1584328500000,0.0
1584329400000,0.0
1584330300000,0.0
1584331200000,0.0
1584332100000,0.0
1584333000000,0.0
1584333900000,0.0
1584334800000,0.0
1584335700000,0.0
1584336600000,0.0
1584337500000,0.0
1584338400000,0.0
1584339300000,0.0
1584340200000,0.0
1584341100000,0.0
1584342000000,0.0
1584342900000,0.0
1584343800000,0.0
1584344700000,0.0
1584345600000,0.0
1584346500000,0.0
1584347400000,0.0
1584348300000,0.0
1584349200000,0.0
1584350100000,0.0
1584351000000,4.0
1584351900000,0.0
1584352800000,0.0
1584353700000,0.0
1584354600000,0.0
1584355500000,0.0
1584356400000,0.0
1584357300000,0.0
1584358200000,0.0
1584359100000,0.0
1584360000000,0.0
1584360900000,0.0
1584361800000,0.0
1584362700000,0.0
1584363600000,0.0
1584364500000,0.0
1584365400000,0.0
1584366300000,25.0
1584367200000,104.0
1584368100000,38.0
1584369000000,30.0
1584369900000,0.0
1584370800000,21.0
1584371700000,121.0
1584372600000,239.0
1584373500000,146.0
1584374400000,27.0
1584375300000,0.0
1584376200000,0.0
1584377100000,0.0
1584378000000,0.0
1584378900000,0.0
1584379800000,0.0
1584380700000,0.0
1584381600000,0.0
1584382500000,0.0
1584383400000,0.0
1584384300000,0.0
1584385200000,0.0
1584386100000,0.0
1584387000000,0.0
1584387900000,0.0
1584388800000,0.0
1584389700000,0.0
1584390600000,0.0
1584391500000,0.0
1584392400000,0.0
1584393300000,0.0
1584394200000,0.0
1584395100000,0.0
1584396000000,0.0
1584396900000,0.0
1584397800000,0.0
1584398700000,0.0
1584399600000,0.0
1584400500000,0.0
1584401400000,0.0
1584402300000,0.0
1584403200000,0.0
1584404100000,0.0
1584405000000,0.0
1584405900000,0.0
1584406800000,0.0
1584407700000,0.0
1584408600000,0.0
1584409500000,0.0
1584410400000,0.0
1584411300000,0.0
1584412200000,0.0
1584413100000,0.0
1584414000000,0.0
1584414900000,0.0
1584415800000,0.0
1584416700000,0.0
1584417600000,0.0
1584418500000,0.0
1584419400000,0.0
1584420300000,0.0
1584421200000,0.0
1584422100000,0.0
1584423000000,0.0
1584423900000,0.0
1584424800000,0.0
1584425700000,0.0
1584426600000,0.0
1584427500000,0.0
1584428400000,0.0
1584429300000,0.0
1584430200000,0.0
1584431100000,0.0
1584432000000,0.0
1584432900000,0.0
1584433800000,0.0
1584434700000,0.0
1584435600000,7.0
1584436500000,59.0
1584437400000,212.0
1584438300000,377.0
1584439200000,377.0
1584440100000,390.0
1584441000000,416.0
1584441900000,342.0
1584442800000,0.0
1584443700000,0.0
1584444600000,347.0
1584445500000,233.0
1584446400000,399.0
1584447300000,92.0
1584448200000,400.0
1584449100000,265.0
1584450000000,170.0
1584450900000,134.0
1584451800000,411.0
1584452700000,320.0
1584453600000,88.0
1584454500000,278.0
1584455400000,310.0
1584456300000,107.0
1584457200000,16.0
1584458100000,129.0
1584459000000,124.0
1584459900000,154.0
1584460800000,72.0
1584461700000,15.0
1584462600000,0.0
1584463500000,0.0
1584464400000,0.0
1584465300000,0.0
1584466200000,0.0
1584467100000,0.0
1584468000000,0.0
1584468900000,0.0
1584469800000,0.0
1584470700000,0.0
1584471600000,0.0
1584472500000,0.0
1584473400000,0.0
1584474300000,0.0
1584475200000,0.0
1584476100000,0.0
1584477000000,0.0
1584477900000,0.0
1584478800000,0.0
1584479700000,0.0
1584480600000,0.0
1584481500000,0.0
1584482400000,0.0
1584483300000,0.0
1584484200000,0.0
1584485100000,0.0
1584486000000,0.0
1584486900000,0.0
1584487800000,0.0
1584491400000,0.0
1584492300000,0.0
1584493200000,0.0
1584494100000,0.0
1584495000000,0.0
1584495900000,0.0
1584496800000,0.0
1584497700000,0.0
1584498600000,0.0
1584499500000,0.0
1584500400000,0.0
1584501300000,0.0
1584502200000,0.0
1584503100000,0.0
1584504000000,0.0
1584504900000,0.0
1584505800000,0.0
1584506700000,0.0
1584507600000,0.0
1584508500000,0.0
1584509400000,0.0
1584510300000,0.0
1584511200000,0.0
1584512100000,0.0
1584513000000,0.0
1584513900000,0.0
1584514800000,0.0
1584515700000,0.0
1584516600000,0.0
1584517500000,0.0
1584518400000,0.0
1584519300000,0.0
1584520200000,0.0
1584521100000,0.0
1584522000000,0.0
1584522900000,7.0
1584523800000,0.0
1584524700000,0.0
1584525600000,0.0
1584526500000,6.0
1584527400000,44.0
1584528300000,64.0
1584529200000,0.0
1584530100000,53.0
1584531000000,85.0
1584531900000,89.0
1584532800000,89.0
1584533700000,148.0
1584534600000,121.0
1584535500000,111.0
1584536400000,117.0
1584537300000,126.0
1584538200000,100.0
1584539100000,89.0
1584540000000,81.0
1584540900000,32.0
1584541800000,6.0
1584542700000,0.0
1584543600000,0.0
1584544500000,103.0
1584545400000,87.0
1584546300000,22.0
1584547200000,0.0
1584548100000,0.0
1584549000000,0.0
1584549900000,0.0
1584550800000,0.0
1584551700000,0.0
1584552600000,0.0
1584553500000,0.0
1584554400000,0.0
1584555300000,0.0
1584556200000,0.0
1584557100000,0.0
1584558000000,0.0
1584558900000,0.0
1584559800000,0.0
1584560700000,0.0
1584561600000,0.0
1584562500000,0.0
1584563400000,0.0
1584564300000,0.0
1584565200000,0.0
1584566100000,0.0
1584567000000,0.0
1584567900000,0.0
1584568800000,0.0
1584569700000,0.0
1584570600000,0.0
1584571500000,0.0
1584572400000,0.0
1584573300000,0.0
1584574200000,0.0
1584575100000,0.0
1584576000000,0.0
1584576900000,0.0
1584577800000,0.0
1584578700000,0.0
1584579600000,0.0
1584580500000,0.0
1584581400000,0.0
1584582300000,0.0
1584583200000,0.0
1584584100000,0.0
1584585000000,0.0
1584585900000,0.0
1584586800000,0.0
1584587700000,0.0
1584588600000,0.0
1584589500000,0.0
1584590400000,0.0
1584591300000,0.0
1584592200000,0.0
1585328400000,69700.0
1585817100000,33369.0
1585818000000,0.0
1585818900000,1.0
1585819800000,3.0
1585820700000,11.0
1585821600000,28.0
1585822500000,51.0
1585823400000,59.0
1585824300000,74.0
1585825200000,89.0
1585826100000,89.0
1585827000000,100.0
1585827900000,125.0
1585828800000,127.0
1585829700000,118.0
1585830600000,106.0
1585831500000,133.0
1585832400000,121.0
1585833300000,102.0
1585834200000,110.0
1585835100000,124.0
1585836000000,73.0
1585836900000,72.0
1585837800000,52.0
1585838700000,34.0
1585839600000,14.0
1585840500000,0.0
1585841400000,0.0
1585842300000,0.0
1585843200000,0.0
1585844100000,0.0
1585845000000,0.0
1585845900000,0.0
1585846800000,0.0
1585847700000,0.0
1585848600000,0.0
1585849500000,0.0
1585850400000,0.0
1585851300000,0.0
1585852200000,0.0
1585853100000,0.0
1585854000000,0.0
1585854900000,0.0
1585855800000,0.0
1585856700000,0.0
1585857600000,0.0
1585858500000,0.0
1585859400000,0.0
1585860300000,0.0
1585861200000,0.0
1585862100000,0.0
1585863000000,0.0
1585863900000,0.0
1585864800000,0.0
1585865700000,0.0
1585866600000,0.0
1585867500000,0.0
1585868400000,0.0
1585869300000,0.0
1585870200000,0.0
1585871100000,0.0
1585872000000,0.0
1585872900000,0.0
1585873800000,0.0
1585874700000,0.0
1585875600000,0.0
1585876500000,0.0
1585877400000,0.0
1585878300000,0.0
1585879200000,0.0
1585880100000,0.0
1585881000000,0.0
1585881900000,0.0
1585882800000,0.0
1585883700000,0.0
1585884600000,0.0
1585885500000,0.0
1585886400000,0.0
1585887300000,0.0
1585888200000,0.0
1585889100000,0.0
1585890000000,0.0
1585890900000,0.0
1585891800000,0.0
1585892700000,0.0
1585893600000,0.0
1585894500000,0.0
1585895400000,0.0
